metric_candidate_id,source_evidence_id,source_name,source_type,entity_type,entity_id,segment_id,company_id,stock_code,metric_name,metric_category,period,period_type,value,unit,currency,original_value_text,original_unit_text,table_id,page_no_or_section,calculation_method,is_estimate,is_reported,confidence,review_status,promote_to_metric_id,created_at,notes
metric_cashflow_002837_20231231_c_inf_fr_operate_a_822e1ef1,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20231231,unknown,3030616140.16,CNY,,3030616140.16,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20231231_n_cashflow_act_1f6071d5,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20231231,unknown,453072040.34,CNY,,453072040.34,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20231231_net_profit_02a23f40,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,net_profit,cashflow,20231231,unknown,348748744.38,CNY,,348748744.38,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20231231_c_fr_sale_sg_301f40b4,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20231231,unknown,2917530847.85,CNY,,2917530847.85,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20231231_c_inf_fr_operate_a_398070a9,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20231231,unknown,3030616140.16,CNY,,3030616140.16,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20231231_n_cashflow_act_d1e5a86d,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20231231,unknown,453072040.34,CNY,,453072040.34,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_fina_indicator_002837_20260331_roe_485c77e8,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe,fina_indicator,20260331,unknown,0.2507,CNY,,0.2507,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20260331_roe_dt_b27f27ab,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe_dt,fina_indicator,20260331,unknown,0.1561,CNY,,0.1561,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20260331_grossprofit_margin_eb21b6c4,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,grossprofit_margin,fina_indicator,20260331,unknown,24.2935,CNY,,24.2935,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20260331_netprofit_margin_b498c73e,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,netprofit_margin,fina_indicator,20260331,unknown,1.2049,CNY,,1.2049,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20260331_ocfps_3620a737,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,ocfps,fina_indicator,20260331,unknown,-0.3953,CNY,,-0.3953,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20260331_debt_to_assets_a7412aac,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,debt_to_assets,fina_indicator,20260331,unknown,55.1085,CNY,,55.1085,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20251231_roe_7bdbdd90,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe,fina_indicator,20251231,unknown,16.4085,CNY,,16.4085,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20251231_roe_dt_ccc348ea,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe_dt,fina_indicator,20251231,unknown,15.8358,CNY,,15.8358,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20251231_grossprofit_margin_f0bb18f0,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,grossprofit_margin,fina_indicator,20251231,unknown,27.8626,CNY,,27.8626,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20251231_netprofit_margin_13170531,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,netprofit_margin,fina_indicator,20251231,unknown,8.9437,CNY,,8.9437,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20251231_ocfps_fbcdc55f,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,ocfps,fina_indicator,20251231,unknown,0.161,CNY,,0.161,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20251231_debt_to_assets_8936c94f,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,debt_to_assets,fina_indicator,20251231,unknown,55.3038,CNY,,55.3038,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250930_roe_a5aceb75,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe,fina_indicator,20250930,unknown,12.8134,CNY,,12.8134,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250930_roe_dt_7df15519,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe_dt,fina_indicator,20250930,unknown,12.3147,CNY,,12.3147,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250930_grossprofit_margin_716ec039,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,grossprofit_margin,fina_indicator,20250930,unknown,27.3199,CNY,,27.3199,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250930_netprofit_margin_f46627a5,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,netprofit_margin,fina_indicator,20250930,unknown,10.2744,CNY,,10.2744,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250930_ocfps_c18a4fdd,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,ocfps,fina_indicator,20250930,unknown,-0.3267,CNY,,-0.3267,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250930_debt_to_assets_f7666e80,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,debt_to_assets,fina_indicator,20250930,unknown,53.9036,CNY,,53.9036,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250630_roe_e15b7f61,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe,fina_indicator,20250630,unknown,7.2767,CNY,,7.2767,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250630_roe_dt_3e895873,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe_dt,fina_indicator,20250630,unknown,6.8239,CNY,,6.8239,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250630_grossprofit_margin_63991613,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,grossprofit_margin,fina_indicator,20250630,unknown,26.1457,CNY,,26.1457,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250630_netprofit_margin_0ff01b8b,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,netprofit_margin,fina_indicator,20250630,unknown,8.7788,CNY,,8.7788,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250630_ocfps_0fa5afcf,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,ocfps,fina_indicator,20250630,unknown,-0.2414,CNY,,-0.2414,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250630_debt_to_assets_6b12abd4,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,debt_to_assets,fina_indicator,20250630,unknown,56.1127,CNY,,56.1127,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250331_roe_075adf59,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe,fina_indicator,20250331,unknown,1.6308,CNY,,1.6308,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250331_roe_dt_daecb47a,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe_dt,fina_indicator,20250331,unknown,1.4199,CNY,,1.4199,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250331_grossprofit_margin_da45d905,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,grossprofit_margin,fina_indicator,20250331,unknown,26.4533,CNY,,26.4533,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250331_netprofit_margin_aea20d18,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,netprofit_margin,fina_indicator,20250331,unknown,5.8313,CNY,,5.8313,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250331_ocfps_b8f293bf,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,ocfps,fina_indicator,20250331,unknown,-0.2294,CNY,,-0.2294,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20250331_debt_to_assets_02bf42ca,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,debt_to_assets,fina_indicator,20250331,unknown,52.119,CNY,,52.119,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20241231_roe_2320ffd3,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe,fina_indicator,20241231,unknown,16.7593,CNY,,16.7593,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20241231_roe_dt_1aaf7103,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe_dt,fina_indicator,20241231,unknown,15.9098,CNY,,15.9098,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20241231_grossprofit_margin_d16906f8,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,grossprofit_margin,fina_indicator,20241231,unknown,28.7477,CNY,,28.7477,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20241231_netprofit_margin_3a323b38,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,netprofit_margin,fina_indicator,20241231,unknown,9.8962,CNY,,9.8962,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20241231_ocfps_e861da79,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,ocfps,fina_indicator,20241231,unknown,0.2685,CNY,,0.2685,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20241231_debt_to_assets_e366bf05,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,debt_to_assets,fina_indicator,20241231,unknown,51.5611,CNY,,51.5611,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240930_roe_6c442e68,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe,fina_indicator,20240930,unknown,13.3733,CNY,,13.3733,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240930_roe_dt_296db28d,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe_dt,fina_indicator,20240930,unknown,12.6702,CNY,,12.6702,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240930_grossprofit_margin_febdf79f,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,grossprofit_margin,fina_indicator,20240930,unknown,31.7292,CNY,,31.7292,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240930_netprofit_margin_692738bf,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,netprofit_margin,fina_indicator,20240930,unknown,12.2523,CNY,,12.2523,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240930_ocfps_66a8439f,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,ocfps,fina_indicator,20240930,unknown,0.2104,CNY,,0.2104,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240930_debt_to_assets_3ab3b55f,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,debt_to_assets,fina_indicator,20240930,unknown,50.1617,CNY,,50.1617,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240930_roe_be4992d2,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe,fina_indicator,20240930,unknown,13.3733,CNY,,13.3733,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
